dtc,meanRelabund,domTaxa,minClusterSize,deepSplit,mgCST,color_mgCST
38,0.5253343505481927,Gardnerella_piotii_1,21,4,31,#3D3495
7,0.5785257818314725,Bifidobacterium_breve_2,21,4,32,#D5FFD5
1,0.2411694137851849,MultiGenera,21,4,33,#8c8c8c
14,0.1909820574107562,MultiGenera,21,4,34,#8c8c8c
23,0.2093265316481618,MultiGenera,21,4,35,#8c8c8c
26,0.1956839869934938,MultiGenera,21,4,36,#8c8c8c
36,0.1749180965894091,MultiGenera,21,4,37,#8c8c8c
39,0.4651729581806886,Lactobacillus_paragasseri_1,21,4,38,#0D4018
35,0.6381574880657847,Lactobacillus_mulieris_1,21,4,39,#A16060
29,0.2247344398924468,Cutibacterium_acnes_1,21,4,40,#4C693A
9,0.8405851111556855,Lactobacillus_crispatus_1,22,0,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,22,0,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,22,0,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,22,0,4,#FF4C4C
13,0.8724524352608115,Lactobacillus_crispatus_6,22,0,5,#FF7F7F
2,0.5600729067841665,Lactobacillus_crispatus_7,22,0,6,#FF9999
15,0.8615226336749823,Lactobacillus_crispatus_8,22,0,7,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,22,0,8,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,22,0,9,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,22,0,10,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,22,0,11,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,22,0,12,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,22,0,13,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,22,0,14,#C7C5E0
1,0.2422917250729616,MultiGenera,22,0,15,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,22,1,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,22,1,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,22,1,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,22,1,4,#FF4C4C
17,0.8320116122909413,Lactobacillus_crispatus_5,22,1,5,#FF6666
13,0.8724524352608115,Lactobacillus_crispatus_6,22,1,6,#FF7F7F
16,0.7762565985533046,Lactobacillus_crispatus_7,22,1,7,#FF9999
15,0.8615226336749823,Lactobacillus_crispatus_8,22,1,8,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,22,1,9,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,22,1,10,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,22,1,11,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,22,1,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,22,1,13,#FFDEB6
2,0.510350087242883,Lactobacillus_iners_7,22,1,14,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,22,1,15,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,22,1,16,#C7C5E0
1,0.2422917250729616,MultiGenera,22,1,17,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,22,2,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,22,2,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,22,2,3,#FF3333
16,0.8175721451739782,Lactobacillus_crispatus_4,22,2,4,#FF4C4C
19,0.8320116122909413,Lactobacillus_crispatus_5,22,2,5,#FF6666
14,0.8724524352608115,Lactobacillus_crispatus_6,22,2,6,#FF7F7F
18,0.7762565985533046,Lactobacillus_crispatus_7,22,2,7,#FF9999
17,0.8615226336749823,Lactobacillus_crispatus_8,22,2,8,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,22,2,9,#FF8C00
3,0.6235306948486403,Lactobacillus_iners_2,22,2,10,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,22,2,11,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,22,2,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,22,2,13,#FFDEB6
20,0.7592623851065965,Lactobacillus_iners_7,22,2,14,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,22,2,15,#448A73
15,0.4844488319619967,Gardnerella_vaginalis_2,22,2,16,#C7C5E0
13,0.2666854033768036,Gardnerella_swidsinkii_1,22,2,17,#827DBA
4,0.2874358016356634,Gardnerella_swidsinkii_2,22,2,18,#8E8AC0
1,0.2422917250729616,MultiGenera,22,2,19,#8c8c8c
2,0.4912641602501382,Limosilactobacillus_oris,22,2,20,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,22,3,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,22,3,2,#FF1919
6,0.8643502635506987,Lactobacillus_crispatus_3,22,3,3,#FF3333
21,0.8175721451739782,Lactobacillus_crispatus_4,22,3,4,#FF4C4C
26,0.8320116122909413,Lactobacillus_crispatus_5,22,3,5,#FF6666
19,0.8724524352608115,Lactobacillus_crispatus_6,22,3,6,#FF7F7F
24,0.7762565985533046,Lactobacillus_crispatus_7,22,3,7,#FF9999
22,0.8615226336749823,Lactobacillus_crispatus_8,22,3,8,#FFB2B2
14,0.5474298254545339,Lactobacillus_gasseri_2,22,3,9,#C2DFA6
10,0.5483186717779636,Lactobacillus_iners_1,22,3,10,#FF8C00
7,0.7769133321298963,Lactobacillus_iners_2,22,3,11,#FF9C24
16,0.402193724594676,Lactobacillus_iners_2,22,3,12,#FF9C24
4,0.6425756127054733,Lactobacillus_iners_4,22,3,13,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,22,3,14,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,22,3,15,#FFDEB6
28,0.7592623851065965,Lactobacillus_iners_7,22,3,16,#FFEEDA
5,0.3940245173025669,UBA629_sp005465875_1,22,3,17,#448A73
23,0.3226739570313777,UBA629_sp005465875_3,22,3,18,#8EB8AB
25,0.4103114120141257,UBA629_sp005465875_4,22,3,19,#B4D0C7
20,0.4844488319619967,Gardnerella_vaginalis_2,22,3,20,#C7C5E0
3,0.208977104494153,Gardnerella_vaginalis_C_1,22,3,21,#B9B6D9
17,0.2666854033768036,Gardnerella_swidsinkii_1,22,3,22,#827DBA
18,0.2610554326404734,Gardnerella_swidsinkii_2,22,3,23,#8E8AC0
15,0.241133527856783,Gardnerella_swidsinkii_7,22,3,24,#CDCBE3
29,0.5253343505481927,Gardnerella_piotii_1,22,3,25,#3D3495
2,0.4378478305734926,Bifidobacterium_breve_2,22,3,26,#D5FFD5
1,0.240539396348035,MultiGenera,22,3,27,#8c8c8c
13,0.2033299953033036,MultiGenera,22,3,28,#8c8c8c
30,0.4651729581806886,Lactobacillus_paragasseri_1,22,3,29,#0D4018
27,0.6381574880657847,Lactobacillus_mulieris_1,22,3,30,#A16060
8,0.8405851111556855,Lactobacillus_crispatus_1,22,4,1,#FF0000
9,0.8117584386405232,Lactobacillus_crispatus_2,22,4,2,#FF1919
4,0.8643502635506987,Lactobacillus_crispatus_3,22,4,3,#FF3333
24,0.8175721451739782,Lactobacillus_crispatus_4,22,4,4,#FF4C4C
32,0.8320116122909413,Lactobacillus_crispatus_5,22,4,5,#FF6666
20,0.8724524352608115,Lactobacillus_crispatus_6,22,4,6,#FF7F7F
28,0.7762565985533046,Lactobacillus_crispatus_7,22,4,7,#FF9999
25,0.8615226336749823,Lactobacillus_crispatus_8,22,4,8,#FFB2B2
11,0.5474298254545339,Lactobacillus_gasseri_2,22,4,9,#C2DFA6
17,0.6475698222098262,Lactobacillus_iners_1,22,4,10,#FF8C00
33,0.3312067802082639,Lactobacillus_iners_1,22,4,11,#FF8C00
5,0.7769133321298963,Lactobacillus_iners_2,22,4,12,#FF9C24
13,0.402193724594676,Lactobacillus_iners_2,22,4,13,#FF9C24
2,0.6425756127054733,Lactobacillus_iners_4,22,4,14,#FFBD6D
10,0.6485966884851313,Lactobacillus_iners_5,22,4,15,#FFCD91
6,0.6829658559505328,Lactobacillus_iners_6,22,4,16,#FFDEB6
37,0.7592623851065965,Lactobacillus_iners_7,22,4,17,#FFEEDA
3,0.3940245173025669,UBA629_sp005465875_1,22,4,18,#448A73
27,0.3226739570313777,UBA629_sp005465875_3,22,4,19,#8EB8AB
30,0.4103114120141257,UBA629_sp005465875_4,22,4,20,#B4D0C7
19,0.3071564435456574,Gardnerella_vaginalis_1,22,4,21,#908BC2
22,0.4844488319619967,Gardnerella_vaginalis_2,22,4,22,#C7C5E0
16,0.2274848054546407,Gardnerella_vaginalis_C_1,22,4,23,#B9B6D9
34,0.2220211651496204,Gardnerella_vaginalis_C_3,22,4,24,#E7E6F2
31,0.1873846521179547,Gardnerella_vaginalis_F_1,22,4,25,#E3E2EF
21,0.1980253669982367,Gardnerella_vaginalis_H_1,22,4,26,#F1F0F7
14,0.2666854033768036,Gardnerella_swidsinkii_1,22,4,27,#827DBA
18,0.2610554326404734,Gardnerella_swidsinkii_2,22,4,28,#8E8AC0
12,0.241133527856783,Gardnerella_swidsinkii_7,22,4,29,#CDCBE3
38,0.5253343505481927,Gardnerella_piotii_1,22,4,30,#3D3495
7,0.5785257818314725,Bifidobacterium_breve_2,22,4,31,#D5FFD5
1,0.2411694137851849,MultiGenera,22,4,32,#8c8c8c
15,0.1909820574107562,MultiGenera,22,4,33,#8c8c8c
23,0.2093265316481618,MultiGenera,22,4,34,#8c8c8c
26,0.1956839869934938,MultiGenera,22,4,35,#8c8c8c
36,0.1749180965894091,MultiGenera,22,4,36,#8c8c8c
39,0.4651729581806886,Lactobacillus_paragasseri_1,22,4,37,#0D4018
35,0.6381574880657847,Lactobacillus_mulieris_1,22,4,38,#A16060
29,0.2247344398924468,Cutibacterium_acnes_1,22,4,39,#4C693A
9,0.8405851111556855,Lactobacillus_crispatus_1,23,0,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,23,0,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,23,0,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,23,0,4,#FF4C4C
13,0.8724524352608115,Lactobacillus_crispatus_6,23,0,5,#FF7F7F
2,0.5600729067841665,Lactobacillus_crispatus_7,23,0,6,#FF9999
15,0.8615226336749823,Lactobacillus_crispatus_8,23,0,7,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,23,0,8,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,23,0,9,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,23,0,10,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,23,0,11,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,23,0,12,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,23,0,13,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,23,0,14,#C7C5E0
1,0.2422917250729616,MultiGenera,23,0,15,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,23,1,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,23,1,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,23,1,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,23,1,4,#FF4C4C
17,0.8320116122909413,Lactobacillus_crispatus_5,23,1,5,#FF6666
13,0.8724524352608115,Lactobacillus_crispatus_6,23,1,6,#FF7F7F
16,0.7762565985533046,Lactobacillus_crispatus_7,23,1,7,#FF9999
15,0.8615226336749823,Lactobacillus_crispatus_8,23,1,8,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,23,1,9,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,23,1,10,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,23,1,11,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,23,1,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,23,1,13,#FFDEB6
2,0.510350087242883,Lactobacillus_iners_7,23,1,14,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,23,1,15,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,23,1,16,#C7C5E0
1,0.2422917250729616,MultiGenera,23,1,17,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,23,2,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,23,2,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,23,2,3,#FF3333
16,0.8175721451739782,Lactobacillus_crispatus_4,23,2,4,#FF4C4C
19,0.8320116122909413,Lactobacillus_crispatus_5,23,2,5,#FF6666
14,0.8724524352608115,Lactobacillus_crispatus_6,23,2,6,#FF7F7F
18,0.7762565985533046,Lactobacillus_crispatus_7,23,2,7,#FF9999
17,0.8615226336749823,Lactobacillus_crispatus_8,23,2,8,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,23,2,9,#FF8C00
3,0.6235306948486403,Lactobacillus_iners_2,23,2,10,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,23,2,11,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,23,2,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,23,2,13,#FFDEB6
20,0.7592623851065965,Lactobacillus_iners_7,23,2,14,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,23,2,15,#448A73
15,0.4844488319619967,Gardnerella_vaginalis_2,23,2,16,#C7C5E0
13,0.2666854033768036,Gardnerella_swidsinkii_1,23,2,17,#827DBA
4,0.2874358016356634,Gardnerella_swidsinkii_2,23,2,18,#8E8AC0
1,0.2422917250729616,MultiGenera,23,2,19,#8c8c8c
2,0.4912641602501382,Limosilactobacillus_oris,23,2,20,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,23,3,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,23,3,2,#FF1919
6,0.8643502635506987,Lactobacillus_crispatus_3,23,3,3,#FF3333
21,0.8175721451739782,Lactobacillus_crispatus_4,23,3,4,#FF4C4C
26,0.8320116122909413,Lactobacillus_crispatus_5,23,3,5,#FF6666
19,0.8724524352608115,Lactobacillus_crispatus_6,23,3,6,#FF7F7F
24,0.7762565985533046,Lactobacillus_crispatus_7,23,3,7,#FF9999
22,0.8615226336749823,Lactobacillus_crispatus_8,23,3,8,#FFB2B2
14,0.5474298254545339,Lactobacillus_gasseri_2,23,3,9,#C2DFA6
10,0.5483186717779636,Lactobacillus_iners_1,23,3,10,#FF8C00
7,0.7769133321298963,Lactobacillus_iners_2,23,3,11,#FF9C24
16,0.402193724594676,Lactobacillus_iners_2,23,3,12,#FF9C24
4,0.6425756127054733,Lactobacillus_iners_4,23,3,13,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,23,3,14,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,23,3,15,#FFDEB6
28,0.7592623851065965,Lactobacillus_iners_7,23,3,16,#FFEEDA
5,0.3940245173025669,UBA629_sp005465875_1,23,3,17,#448A73
23,0.3226739570313777,UBA629_sp005465875_3,23,3,18,#8EB8AB
25,0.4103114120141257,UBA629_sp005465875_4,23,3,19,#B4D0C7
20,0.4844488319619967,Gardnerella_vaginalis_2,23,3,20,#C7C5E0
3,0.208977104494153,Gardnerella_vaginalis_C_1,23,3,21,#B9B6D9
17,0.2666854033768036,Gardnerella_swidsinkii_1,23,3,22,#827DBA
18,0.2610554326404734,Gardnerella_swidsinkii_2,23,3,23,#8E8AC0
15,0.241133527856783,Gardnerella_swidsinkii_7,23,3,24,#CDCBE3
29,0.5253343505481927,Gardnerella_piotii_1,23,3,25,#3D3495
2,0.4378478305734926,Bifidobacterium_breve_2,23,3,26,#D5FFD5
1,0.240539396348035,MultiGenera,23,3,27,#8c8c8c
13,0.2033299953033036,MultiGenera,23,3,28,#8c8c8c
30,0.4651729581806886,Lactobacillus_paragasseri_1,23,3,29,#0D4018
27,0.6381574880657847,Lactobacillus_mulieris_1,23,3,30,#A16060
8,0.8405851111556855,Lactobacillus_crispatus_1,23,4,1,#FF0000
9,0.8117584386405232,Lactobacillus_crispatus_2,23,4,2,#FF1919
4,0.8643502635506987,Lactobacillus_crispatus_3,23,4,3,#FF3333
24,0.8175721451739782,Lactobacillus_crispatus_4,23,4,4,#FF4C4C
32,0.8320116122909413,Lactobacillus_crispatus_5,23,4,5,#FF6666
20,0.8724524352608115,Lactobacillus_crispatus_6,23,4,6,#FF7F7F
28,0.7762565985533046,Lactobacillus_crispatus_7,23,4,7,#FF9999
25,0.8615226336749823,Lactobacillus_crispatus_8,23,4,8,#FFB2B2
11,0.5474298254545339,Lactobacillus_gasseri_2,23,4,9,#C2DFA6
17,0.6475698222098262,Lactobacillus_iners_1,23,4,10,#FF8C00
33,0.3312067802082639,Lactobacillus_iners_1,23,4,11,#FF8C00
5,0.7769133321298963,Lactobacillus_iners_2,23,4,12,#FF9C24
13,0.402193724594676,Lactobacillus_iners_2,23,4,13,#FF9C24
2,0.6425756127054733,Lactobacillus_iners_4,23,4,14,#FFBD6D
10,0.6485966884851313,Lactobacillus_iners_5,23,4,15,#FFCD91
6,0.6829658559505328,Lactobacillus_iners_6,23,4,16,#FFDEB6
37,0.7592623851065965,Lactobacillus_iners_7,23,4,17,#FFEEDA
3,0.3940245173025669,UBA629_sp005465875_1,23,4,18,#448A73
27,0.3226739570313777,UBA629_sp005465875_3,23,4,19,#8EB8AB
30,0.4103114120141257,UBA629_sp005465875_4,23,4,20,#B4D0C7
19,0.3071564435456574,Gardnerella_vaginalis_1,23,4,21,#908BC2
22,0.4844488319619967,Gardnerella_vaginalis_2,23,4,22,#C7C5E0
16,0.2274848054546407,Gardnerella_vaginalis_C_1,23,4,23,#B9B6D9
34,0.2220211651496204,Gardnerella_vaginalis_C_3,23,4,24,#E7E6F2
31,0.1873846521179547,Gardnerella_vaginalis_F_1,23,4,25,#E3E2EF
21,0.1980253669982367,Gardnerella_vaginalis_H_1,23,4,26,#F1F0F7
14,0.2666854033768036,Gardnerella_swidsinkii_1,23,4,27,#827DBA
18,0.2610554326404734,Gardnerella_swidsinkii_2,23,4,28,#8E8AC0
12,0.241133527856783,Gardnerella_swidsinkii_7,23,4,29,#CDCBE3
38,0.5253343505481927,Gardnerella_piotii_1,23,4,30,#3D3495
7,0.5785257818314725,Bifidobacterium_breve_2,23,4,31,#D5FFD5
1,0.2411694137851849,MultiGenera,23,4,32,#8c8c8c
15,0.1909820574107562,MultiGenera,23,4,33,#8c8c8c
23,0.2093265316481618,MultiGenera,23,4,34,#8c8c8c
26,0.1956839869934938,MultiGenera,23,4,35,#8c8c8c
36,0.1749180965894091,MultiGenera,23,4,36,#8c8c8c
39,0.4651729581806886,Lactobacillus_paragasseri_1,23,4,37,#0D4018
35,0.6381574880657847,Lactobacillus_mulieris_1,23,4,38,#A16060
29,0.2247344398924468,Cutibacterium_acnes_1,23,4,39,#4C693A
9,0.8405851111556855,Lactobacillus_crispatus_1,24,0,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,24,0,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,24,0,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,24,0,4,#FF4C4C
13,0.8724524352608115,Lactobacillus_crispatus_6,24,0,5,#FF7F7F
2,0.5600729067841665,Lactobacillus_crispatus_7,24,0,6,#FF9999
15,0.8615226336749823,Lactobacillus_crispatus_8,24,0,7,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,24,0,8,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,24,0,9,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,24,0,10,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,24,0,11,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,24,0,12,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,24,0,13,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,24,0,14,#C7C5E0
1,0.2422917250729616,MultiGenera,24,0,15,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,24,1,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,24,1,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,24,1,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,24,1,4,#FF4C4C
17,0.8320116122909413,Lactobacillus_crispatus_5,24,1,5,#FF6666
13,0.8724524352608115,Lactobacillus_crispatus_6,24,1,6,#FF7F7F
16,0.7762565985533046,Lactobacillus_crispatus_7,24,1,7,#FF9999
15,0.8615226336749823,Lactobacillus_crispatus_8,24,1,8,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,24,1,9,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,24,1,10,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,24,1,11,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,24,1,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,24,1,13,#FFDEB6
2,0.510350087242883,Lactobacillus_iners_7,24,1,14,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,24,1,15,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,24,1,16,#C7C5E0
1,0.2422917250729616,MultiGenera,24,1,17,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,24,2,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,24,2,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,24,2,3,#FF3333
16,0.8175721451739782,Lactobacillus_crispatus_4,24,2,4,#FF4C4C
19,0.8320116122909413,Lactobacillus_crispatus_5,24,2,5,#FF6666
14,0.8724524352608115,Lactobacillus_crispatus_6,24,2,6,#FF7F7F
18,0.7762565985533046,Lactobacillus_crispatus_7,24,2,7,#FF9999
17,0.8615226336749823,Lactobacillus_crispatus_8,24,2,8,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,24,2,9,#FF8C00
3,0.6235306948486403,Lactobacillus_iners_2,24,2,10,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,24,2,11,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,24,2,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,24,2,13,#FFDEB6
20,0.7592623851065965,Lactobacillus_iners_7,24,2,14,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,24,2,15,#448A73
15,0.4844488319619967,Gardnerella_vaginalis_2,24,2,16,#C7C5E0
13,0.2666854033768036,Gardnerella_swidsinkii_1,24,2,17,#827DBA
4,0.2874358016356634,Gardnerella_swidsinkii_2,24,2,18,#8E8AC0
1,0.2422917250729616,MultiGenera,24,2,19,#8c8c8c
2,0.4912641602501382,Limosilactobacillus_oris,24,2,20,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,24,3,1,#FF0000
12,0.8117584386405232,Lactobacillus_crispatus_2,24,3,2,#FF1919
6,0.8643502635506987,Lactobacillus_crispatus_3,24,3,3,#FF3333
21,0.8175721451739782,Lactobacillus_crispatus_4,24,3,4,#FF4C4C
26,0.8320116122909413,Lactobacillus_crispatus_5,24,3,5,#FF6666
19,0.8724524352608115,Lactobacillus_crispatus_6,24,3,6,#FF7F7F
24,0.7762565985533046,Lactobacillus_crispatus_7,24,3,7,#FF9999
22,0.8615226336749823,Lactobacillus_crispatus_8,24,3,8,#FFB2B2
15,0.5474298254545339,Lactobacillus_gasseri_2,24,3,9,#C2DFA6
11,0.5483186717779636,Lactobacillus_iners_1,24,3,10,#FF8C00
7,0.7769133321298963,Lactobacillus_iners_2,24,3,11,#FF9C24
16,0.402193724594676,Lactobacillus_iners_2,24,3,12,#FF9C24
4,0.6425756127054733,Lactobacillus_iners_4,24,3,13,#FFBD6D
13,0.6485966884851313,Lactobacillus_iners_5,24,3,14,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,24,3,15,#FFDEB6
28,0.7592623851065965,Lactobacillus_iners_7,24,3,16,#FFEEDA
5,0.3940245173025669,UBA629_sp005465875_1,24,3,17,#448A73
23,0.3226739570313777,UBA629_sp005465875_3,24,3,18,#8EB8AB
25,0.4103114120141257,UBA629_sp005465875_4,24,3,19,#B4D0C7
20,0.4844488319619967,Gardnerella_vaginalis_2,24,3,20,#C7C5E0
3,0.208977104494153,Gardnerella_vaginalis_C_1,24,3,21,#B9B6D9
17,0.2666854033768036,Gardnerella_swidsinkii_1,24,3,22,#827DBA
18,0.2610554326404734,Gardnerella_swidsinkii_2,24,3,23,#8E8AC0
10,0.3045958474869036,Gardnerella_piotii_1,24,3,24,#3D3495
1,0.240539396348035,MultiGenera,24,3,25,#8c8c8c
14,0.2033299953033036,MultiGenera,24,3,26,#8c8c8c
2,0.4411382909659821,Lactobacillus_paragasseri_1,24,3,27,#0D4018
27,0.6381574880657847,Lactobacillus_mulieris_1,24,3,28,#A16060
8,0.8405851111556855,Lactobacillus_crispatus_1,24,4,1,#FF0000
10,0.8117584386405232,Lactobacillus_crispatus_2,24,4,2,#FF1919
4,0.8643502635506987,Lactobacillus_crispatus_3,24,4,3,#FF3333
25,0.8175721451739782,Lactobacillus_crispatus_4,24,4,4,#FF4C4C
32,0.8320116122909413,Lactobacillus_crispatus_5,24,4,5,#FF6666
21,0.8724524352608115,Lactobacillus_crispatus_6,24,4,6,#FF7F7F
29,0.7762565985533046,Lactobacillus_crispatus_7,24,4,7,#FF9999
26,0.8615226336749823,Lactobacillus_crispatus_8,24,4,8,#FFB2B2
12,0.5474298254545339,Lactobacillus_gasseri_2,24,4,9,#C2DFA6
17,0.6475698222098262,Lactobacillus_iners_1,24,4,10,#FF8C00
33,0.3312067802082639,Lactobacillus_iners_1,24,4,11,#FF8C00
5,0.7769133321298963,Lactobacillus_iners_2,24,4,12,#FF9C24
13,0.402193724594676,Lactobacillus_iners_2,24,4,13,#FF9C24
2,0.6425756127054733,Lactobacillus_iners_4,24,4,14,#FFBD6D
11,0.6485966884851313,Lactobacillus_iners_5,24,4,15,#FFCD91
6,0.6829658559505328,Lactobacillus_iners_6,24,4,16,#FFDEB6
37,0.7592623851065965,Lactobacillus_iners_7,24,4,17,#FFEEDA
3,0.3940245173025669,UBA629_sp005465875_1,24,4,18,#448A73
28,0.3226739570313777,UBA629_sp005465875_3,24,4,19,#8EB8AB
30,0.4103114120141257,UBA629_sp005465875_4,24,4,20,#B4D0C7
19,0.3071564435456574,Gardnerella_vaginalis_1,24,4,21,#908BC2
23,0.4844488319619967,Gardnerella_vaginalis_2,24,4,22,#C7C5E0
16,0.2274848054546407,Gardnerella_vaginalis_C_1,24,4,23,#B9B6D9
34,0.2220211651496204,Gardnerella_vaginalis_C_3,24,4,24,#E7E6F2
31,0.1873846521179547,Gardnerella_vaginalis_F_1,24,4,25,#E3E2EF
22,0.1980253669982367,Gardnerella_vaginalis_H_1,24,4,26,#F1F0F7
14,0.2666854033768036,Gardnerella_swidsinkii_1,24,4,27,#827DBA
18,0.2610554326404734,Gardnerella_swidsinkii_2,24,4,28,#8E8AC0
9,0.3045958474869036,Gardnerella_piotii_1,24,4,29,#3D3495
7,0.5785257818314725,Bifidobacterium_breve_2,24,4,30,#D5FFD5
1,0.2411694137851849,MultiGenera,24,4,31,#8c8c8c
15,0.1909820574107562,MultiGenera,24,4,32,#8c8c8c
24,0.2093265316481618,MultiGenera,24,4,33,#8c8c8c
27,0.1956839869934938,MultiGenera,24,4,34,#8c8c8c
36,0.1749180965894091,MultiGenera,24,4,35,#8c8c8c
20,0.3184647097336259,Lactobacillus_paragasseri_1,24,4,36,#0D4018
35,0.6381574880657847,Lactobacillus_mulieris_1,24,4,37,#A16060
